"SSS","Longitude","Latitude"
"AD1_2012__Osgathorpe 2 1",-7.53374357057,57.6022549492
"AD1_2012__Osgathorpe 2 2",-7.53456116015,57.6076193364
"AD1_2012__Osgathorpe 2 3",-7.54319027421,57.5982395217
"AD1_2012__Osgathorpe 2 4",-7.5323505301,57.6041162119
"AD1_2012__Osgathorpe 2 5",-7.52378432179,57.5918914059
"AD1_2012__Osgathorpe 2 6",-7.52041968825,57.6028393543
"AD1_2012__Osgathorpe 2 7",-7.51889004722,57.6038063944
"AD1_2012__Osgathorpe 2 8",-7.52653744248,57.598971022
"AD1_2012__Osgathorpe 2 9",-7.51528730866,57.6021640519
"AD1_2012__Osgathorpe 2 10",-7.51542310002,57.6030581451
"AD1_2012__Osgathorpe 2 11",-7.51416485521,57.6058133168
"AD1_2012__Osgathorpe 2 12",-7.51497967276,57.6111778784
"AD1_2012__Osgathorpe 2 13",-7.51511550373,57.6120719708
"AD1_2012__Osgathorpe 2 14",-7.51263492264,57.6067802859
"AD1_2012__Osgathorpe 2 15",-7.51205510247,57.614005922
"AD1_2012__Osgathorpe 2 16",-7.50097469027,57.6072897951
"AD1_2012__Osgathorpe 2 17",-7.49448905703,57.597672469
"AD1_2012__Osgathorpe 2 18",-7.49814381056,57.6218137329
"AD1_2012__Osgathorpe 2 19",-7.49841476476,57.6236019651
"AD1_2012__Osgathorpe 2 20",-7.49102919098,57.6302240288
"AD1_2012__Osgathorpe 2 21",-7.4853069965,57.6034726147
"AD1_2012__Osgathorpe 2 22",-7.48377636955,57.6044392453
"AD1_2012__Osgathorpe 2 23",-7.48170575246,57.6018292856
"AD1_2012__Verboven 1 1",3.719884,51.061214
"AD1_2012__Verboven 1 2",3.761964,51.04464
"AD1_2012__Verboven 1 3",3.805297,50.947381
"AD1_2012__Verboven 1 4",4.693567,50.87561
"AD1_2012__Verboven 1 5",4.731197,50.89178
"AD1_2012__Verboven 1 6",4.84509,50.878638
"AD1_2012__Verboven 1 7",5.342844,50.928948
"AD1_2012__Verboven 1 8",5.305433,50.941591
"AD1_2012__Verboven 1 9",5.239292,50.855097
"SC1_2009__Meyer 1 1",9.7619872470877,51.53896834024
"SC1_2009__Meyer 1 2",9.7495309691739,51.462468221775
"SC1_2009__Meyer 1 3",9.9337256261409,51.415070061815
"SC1_2009__Meyer 1 4",9.8420252896347,51.595927677936
"SC1_2009__Meyer 1 5",9.7925201697532,51.448837537803
"SC1_2009__Meyer 1 6",10.015015849153,51.505905921619
"SC1_2009__Meyer 1 7",9.8413250488128,51.447859033502
"SC1_2009__Meyer 1 8",9.774166264918,51.50583860086
"SC1_2009__Meyer 1 9",10.045109229088,51.552668957921
"SC1_2009__Meyer 1 10",9.8008755194704,51.519321379499
"SC1_2009__Meyer 1 11",9.788467695717,51.596623503923
"SC1_2009__Meyer 1 12",9.7789108446891,51.39553745439
"SC1_2009__Meyer 1 13",9.83984038664,51.643293061074
"SC1_2009__Meyer 1 14",9.7372775804669,51.554693971165
"SC1_2009__Meyer 1 15",9.9949900741814,51.47525619244
"SC1_2009__Meyer 1 16",9.7855978946872,51.40090385023
"SC1_2009__Meyer 1 17",9.8457545873223,51.576836810356
"SC1_2009__Meyer 1 18",9.7612937211845,51.405819273261
"SC1_2009__Meyer 1 19",9.948090639667,51.593536403559
"SC1_2009__Meyer 1 20",10.048985113476,51.455397055109
"SC1_2009__Meyer 1 21",9.8421240421643,51.435781809787
"SC1_2009__Meyer 1 22",9.8706926790174,51.414279226238
"SC1_2009__Meyer 1 23",9.9779874767534,51.417881817888
"SC1_2009__Meyer 1 24",9.9379490444318,51.42265859295
"SC1_2009__Meyer 1 25",9.7645966264577,51.54243879531
"SC1_2009__Meyer 1 26",10.132973840828,51.437779381341
"SC1_2009__Meyer 1 27",9.7935890700185,51.598170885777
"SC1_2009__Meyer 1 28",9.7693565382324,51.431509488307
"SC1_2009__Meyer 1 29",9.7752043640949,51.447362452947
"SC1_2009__Meyer 1 30",9.8378744251531,51.425960930312
"SC1_2009__Meyer 1 31",9.7760430772026,51.586531739949
"SC1_2009__Meyer 1 32",9.7921259458822,51.602000753516
"SC1_2014__Fowler 1 1",-1.85504388364,52.4394231907
"SC1_2014__Fowler 1 2",-1.85571985917,52.4496439659
"SC1_2014__Fowler 1 3",-1.84711698403,52.4596863916
"SC1_2014__Fowler 1 4",-1.82222082542,52.474406342
"SC1_2014__Fowler 1 5",-1.81300786567,52.4901471286
"SC1_2014__Fowler 1 6",-1.78512561011,52.4950347274
"SC1_2014__Fowler 1 7",-1.76837125407,52.4865504954
"SC1_2014__Fowler 1 8",-1.76643996602,52.4644396884
"SC1_2014__Fowler 1 9",-1.73886424899,52.4136885055
"SC1_2014__Fowler 1 10",-1.72674328977,52.3972983355
"SC1_2014__Fowler 1 11",-1.72310956085,52.382946227
"SC1_2014__Fowler 1 12",-1.7471426925,52.339063859
"SC1_2014__Fowler 1 13",-1.77138693092,52.347817068
"SC1_2014__Fowler 1 14",-1.83328082,52.382233696
"SC1_2014__Fowler 1 15",-2.0002189802,52.37372025
"SC1_2014__Fowler 1 16",-1.9322703257,52.411903034
"SC1_2014__Fowler 1 17",-1.9784838772,52.4216519311
"SC1_2014__Fowler 1 18",-1.9805717526,52.4490944581
"SC1_2014__Fowler 1 19",-2.00643962843,52.4491625094
"SC1_2014__Fowler 1 20",-1.94863120708,52.4463507629
"SC1_2014__Fowler 1 21",-1.88145369569,52.4793105219
"SC1_2014__Fowler 1 22",-1.86268131694,52.5086597434
"SC1_2014__Fowler 1 23",-1.92315705604,52.481150784
"SC1_2014__Fowler 1 24",-1.97635852791,52.5006632883
"SC1_2014__Fowler 1 25",-1.95469714676,52.5488495944
"SC1_2014__Fowler 1 26",-1.91351120317,52.526597763
"SC1_2014__Fowler 1 27",-1.86245461451,52.5367452759
"SC1_2014__Fowler 1 28",-1.87267254065,52.5499162445
"SC1_2014__Fowler 1 29",-1.81376832292,52.5556475437
"SC1_2014__Fowler 1 30",-1.8058925393,52.5441943969
"SC1_2014__Fowler 1 31",-1.80276013929,52.5271766047
"SC1_2014__Fowler 1 32",-1.73049320819,52.5408212629
"SC1_2014__Fowler 1 33",-1.70430261545,52.5699899385
"SC1_2014__Fowler 1 34",-1.70618697917,52.5874976541
"SC1_2014__Fowler 1 35",-1.70881925959,52.5819189344
"SC1_2014__Fowler 1 36",-1.72765682918,52.3370977197
